,filmtv_id,title,year,genre,duration,country,directors,actors,avg_vote,critics_vote,public_vote,total_votes,description,notes,humor,rhythm,effort,tension,erotism
3695,5656,Benji the Hunted,1987,Adventure,93,United States,Joe Camp,"Red Steagall, Frank Inn, Nancy Francis, Mike Francis",6.1,6.0,6.0,18,"Benji, a cute little dog, swims away from a violent storm at sea and witnesses the killing of a female puma leaving four cubs. He takes charge of them and carries them safely through various dangers and from ferocious predators (a bear, a wolf, a fox), until he finds a new adoptive mother of their own kind.","Fascinating landscapes of Oregon, a story that tends to move and, at the same time, to create a dramatic tension, perfectly trained animals: a well-told tale for a young audience but which also captures those far from the green age.",1,2,1,1,0
3707,5675,Québec,1951,Adventure,85,United States,George Templeton,"Corinne Calvet, John Barrymore jr., Barbara Rush, Patric Knowles",4.5,4.0,5.0,4,"In Canada of the last century the revolt against the English domination mounts. A woman, betrothed to the rebel leader and with whom she also had a son, is coveted by an English officer who makes her believe that her man has been killed. She marries the officer, then discovers the truth and takes revenge. Little drama and little conviction in this feeble historical re-enactment.",,0,2,0,1,0
3717,5686,The Train Robbers,1973,Western,92,United States,Burt Kennedy,"John Wayne, Ann-Margret, Ben Johnson, Christopher George",5.7,5.5,6.0,32,"Belinda Lowe (Ann-Margret), a young widow, has two problems: rehabilitating her late husband's name and returning the half million dollars in gold he had stolen and hidden in the desert. So he hires Lane (Wayne), a former captain of the Northern Army, with the promise to leave him and his gang the reward promised to those who recover the loot. Once the mission is complete, with Belinda already gone with the gold, an insurance agent explains to Lane that the girl is a skilled con artist.","Wayne is overweight and has watery eyes. His comradely and obvious duets with Ben Jonhson are pure nostalgia. After all, the whole film fails to take off.",1,2,0,2,0
3724,5694,3:10 to Yuma,1957,Western,92,United States,Delmer Daves,"Glenn Ford, Van Heflin, Felicia Farr, Leora Dana",8.2,8.15,8.0,129,"Poor and honest farmer but very skilled marksman Dan Evans has to escort the bandit Ben Waden to Yuma. But the bandits barricade him in the town, and he must be able to jump out at the last minute with the prisoner and jump into the train. Excellent western with psychological veins, built on a very tight unity of time, place and action. In the tension between the individual and the community it can remember ""High Noon"". Breathtaking suspence in the finale, a famous song by Frankie Lane as a leitmotif.",,1,3,2,3,0
3747,5734,Quick,1993,Action,94,United States,Rick King,"Teri Polo, Martin Donovan, Jeff Fahey, Tia Carrere, Robert Davi",7.0,6.0,8.0,3,"A mysterious brunette kills a gangster and his bodyguard in a Los Angeles boutique. The brunette, who is actually blonde, is called Quick (Teri Polo) and is a killer on behalf of a drug agent. Quick, however, also accepts other assignments, such as that of a mobster who wants to get rid of Herschel, a witness kept under surveillance by the FBI. But there is something that stinks and Quick instead of killing Herschel kidnaps him and takes him away.A good action movie that maybe a little bit like Nikita, but it works well on his legs, thanks also to the interpretation of Teri Polo , an almost revelation.",,0,3,0,2,1
3749,5736,Quintet,1979,Fantasy,119,United States,Robert Altman,"Paul Newman, Vittorio Gassman, Fernando Rey, Bibi Andersson",6.1,6.14,6.0,54,"The earth is in the midst of a new glaciation; humanity is exhausted. Among those who still have energy at their disposal, a game called Quintet, which has the life of the losers at stake, is very fashionable. Essex is a hunter who agrees to play to understand what the meaning of this experience is. Cinematic meditation by Robert Altman, full of symbols and based on the very rules of the game that gives it its title. Cold film (and certainly not for its setting), which stages a sort of last act of degraded humanity, openly aiming at an involvement that is more intellectual than emotional.",,1,2,3,3,0
3754,5742,Rage and Honor,1992,Action,89,United States,Terence H. Winkless,"Cynthia Rothrock, Richard Norton, Terri Treas, Brian Thompson",6.0,4.0,8.0,4,"Kris Fairchild (Rothroch) is a high school teacher, but her real specialty is hand-to-hand combat. Preston Michaels (Norton) is a taciturn police officer who came undercover from Australia. The two embark on a mission together and, using kicks, punches and various forbidden blows, they manage to defeat a drug kingpin and with him also the corrupt cops. The film is not much more than a series of fights, one after the other, almost at random. To be recommended only to martial arts fanatics and especially those of Rothrock who, of her genre, is a little star.",,0,1,0,0,0
3755,5744,Tales of Terror,1962,Horror,90,United States,Roger Corman,"Vincent Price, Peter Lorre, Basil Rathbone, Debra Paget",7.0,7.4,7.0,26,"Three episodes from E.A. Poe and adapted by Richard Matheson. The first (Morella) tells of a daughter who takes the place of the mummified body of her dead mother; the second (The Black Cat) of a betrayed husband who walls his wife and lover alive; the third (The case of Mr. Waldemar) of a hypnotist who postpones the death of a friend with grisly results. Roger Corman, producer and director, uses his tried and tested actors in the horror genre (Vincent Price above all, present in all three episodes) for a black fun with hallucinatory and grotesque tones, sometimes (as in the case of the cat that reveals a crime) not without a subtle hint of humor.",,1,3,0,3,1
3787,5803,Tex,1982,Adventure,102,United States,Tim Hunter,"Matt Dillon, Meg Tilly, Emilio Estevez",6.4,6.5,6.0,7,"The hard and tenacious struggle for the conquest of the serenity of Tex, a fifteen-year-old motherless and neglected by his father, more concerned about his ""rodeo"", of which he is the undisputed champion, than his son. Tex would like to be calm, but the conditions to which he is subject are too burdensome for him and moreover the gap between dreams and reality is still too wide to bridge. Attempt of psychological grafting on the themes of the Old Frontier.",,1,2,1,1,0
3797,5819,Boy on a Dolphin,1957,Adventure,111,United States,Jean Negulesco,"Sophia Loren, Alan Ladd, Clifton Webb, Laurence Naismith",5.4,6.5,4.0,8,"Phaedra (Sophia Loren) is a sponge fisherman in the warm seas of Greece. One day, during a dive, he finds an archaeological find that depicts a boy riding a dolphin. Phaedra then decides to go to Athens to get explanations on the object found. Here he finds Jim Calder, a young American archaeologist who is concerned with arranging the precious relic. But everything does not go smoothly, Parmalee enters the scene, a rich gentleman, who tries, promising to Phaedra lavish rewards, to take possession of the statuette. Eventually Calder manages to stop Parmalee and marries the beautiful fisherwoman.",,0,2,0,2,1
3800,5824,Rambo III,1988,Action,106,United States,Peter MacDonald,"Sylvester Stallone, Richard Crenna, Marc De Jonge, Spiros Focas",4.3,3.7,5.0,135,"Rambo returns to action, after Vietnam, by going to Afghanistan to free an officer who is a prisoner of the Russians occupying the country. He succeeds in his intent and takes sides with the Afghan partisans who cannot bear the domination of Soviet tanks, led by more ferocious invaders than the Nazis.",Stallone repeats for the third time his character of the avenger of few words who lets firearms do the talking. And the barrels are authentically pyrotechnic in a film where international political news is a pure pretext.,1,2,0,1,0
3803,5827,The Rare Breed,1966,Western,97,United States,Andrew McLaglen,"James Stewart, Maureen O'Hara, Brian Keith, Juliet Mills",5.9,6.0,6.0,21,"Martha (O'Hara), an Irish widow, travels to Texas with her daughter determined to mate a strange Hereford bull to an American cow, convinced that she can produce a more resilient breed of cattle. In the adventures towards the realization of her project, the woman is helped by the rude cowboy Sam Burnett (Stewart).","Far from the usual schemes, but narratively fatuous and slow, it is an almost pathetic twilight western.",1,2,1,1,0
3804,5828,Rancho Notorius,1952,Western,89,United States,Fritz Lang,"Marlene Dietrich, Mel Ferrer, Arthur Kennedy, Gloria Henry, William Frawley, Lisa Ferraday, John Raven, Jack Elam, George Reeves, Frank Ferguson, Francis McDonald",7.8,8.3,7.0,69,"Vern is in pursuit of the man who raped and killed his fiancée. Upon learning of the criminal and outlaw refuge where he has gone to hide, Vern joins him, helped by a friend. Here reigns a woman, Amber, who falls in love with Vern, who, however, will not give up on revenge. In the final showdown, Amber too will lose her life. Melodramatic and flamboyant, it takes place between baroque sets, to the sound of a song of great emotional intensity; a decidedly unusual western, which in its genre has some affinity with Johnny Guitar alone. Famous are the clashes on the set between Lang and Dietrich.",,1,2,1,3,1
3820,5856,Mighty Joe Young,1949,Adventure,90,United States,Ernest B. Schoedsack,"Terry Moore, Ben Johnson, Robert Armstrong, Frank McHugh",6.1,6.0,6.0,16,"When her father dies, young Jane is left alone on her farm in Congo with a domestic gorilla. An impresario proposes to take the animal to a US circus. The gorilla is successful, but suffers from nostalgia. Director and author of the special effects are the same as King Kong, with less impressive results. Enjoyable special effects by Willis O'Brien and his pupil Ray Harryhausen.",,0,2,0,2,0
3830,5872,Red River,1948,Western,125,United States,Howard Hawks,"John Wayne, Montgomery Clift, Joanne Dru, Walter Brennan",8.6,8.96,8.0,137,"Texas, end of the Civil War. Cattle breeder Thomas Dunson has managed, at the cost of many sacrifices, to raise a huge herd. Helped by his adopted son Garth he decides to lead her beyond the Red River, where he can sell her at an affordable price. But on the way, things get complicated: Dunson is an overly tyrannical boss and Garth is unwilling to shut up. Hawsks dazzling debut in the western, with an epic film focused on the clash (mythical but also psychologically complex) between the old Wayne and the young Clift, with all the nervous sensitivity of post-war actors. The scene of the herd crossing the river is very famous.",,1,3,2,3,1
